6,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,-1,6,4,3,0,5,2
4,33,29,0,0,3,1,0,4,0,4,0,4,0,2,5,10,0,0,2,0,0,2,3,7
4,34,30,0,0,0,0,2,2,0,0,0,0,0,1,4,1,0,0,5,5,0,1,2,1
4,35,31,0,0,1,1,0,4,0,4,0,0,0,2,5,3,0,0,2,0,4,0,5,6
4,36,32,0,0,3,0,2,3,0,0,0,0,0,1,4,8,0,0,0,5,3,0,2,1
4,37,33,0,0,4,1,0,4,0,4,0,4,0,2,5,15,0,-1,3,3,0,4,4,7
4,38,34,0,0,3,3,0,0,0,3,1,3,1,2,4,14,0,0,2,5,3,0,5,5
4,39,35,0,0,1,0,2,4,0,0,0,0,0,1,6,4,0,0,0,3,0,2,2,1
4,40,36,0,0,5,1,0,0,0,3,2,3,2,2,5,8,0,0,2,5,4,0,5,5
4,41,37,0,0,0,0,3,4,0,0,0,0,0,1,4,1,0,0,6,3,2,0,2,1
4,42,38,0,0,3,1,0,3,2,3,2,3,2,2,6,16,0,0,2,5,3,0,5,7
4,43,39,0,0,0,3,0,3,1,0,0,0,0,1,4,14,-3,0,3,3,2,0,4,1
4,44,40,0,0,3,0,3,2,1,2,1,2,1,2,5,17,0,0,6,5,3,0,2,7
4,45,41,0,0,2,1,0,4,0,0,0,0,0,1,4,8,0,0,3,3,2,0,5,1
4,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,47,42,0,0,4,0,3,0,0,2,0,2,0,0,0,0,0,0,2,1,3,0,2,5
4,48,43,0,0,1,1,0,4,0,0,0,0,0,1,4,1,0,0,4,3,2,0,5,1
4,49,44,0,0,5,3,0,1,0,1,0,1,0,2,6,6,0,0,2,6,0,3,4,7
4,50,45,0,0,3,0,0,3,2,0,0,0,0,1,5,10,0,0,4,3,2,0,2,1
4,51,46,0,0,6,1,0,3,0,3,0,3,0,0,0,0,0,0,2,4,0,2,5,7
4,52,47,0,0,3,0,0,2,1,0,0,0,0,1,4,14,0,0,4,3,2,0,2,1
4,53,48,0,0,2,3,0,4,0,4,0,4,0,3,1,1,0,0,3,4,0,0,4,7
4,54,49,0,0,4,1,0,3,1,0,0,0,0,1,6,13,0,0,2,3,2,0,5,1
4,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,56,50,0,0,0,2,0,3,2,3,2,3,2,2,4,15,0,0,3,0,4,0,2,7
4,57,51,0,0,5,3,0,4,0,0,0,0,0,1,2,1,0,0,4,3,2,0,4,1
4,58,52,1,0,1,1,0,3,2,3,2,2,0,2,5,3,0,0,3,5,3,0,2,7
4,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60,53,1,0,3,3,0,4,0,0,0,0,0,1,4,9,0,0,2,3,2,0,4,1
1,1,1,1,0,6,0,2,0,0,0,0,2,0,3,5,3,-1,0,1,5,4,0,6,3
1,2,2,0,0,3,0,0,0,0,3,0,0,0,3,1,1,2,-2,1,0,0,1,0,2
1,3,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,-3,0,2,5,0,4,5,3
1,4,4,1,0,3,0,0,0,0,1,0,0,0,2,6,2,0,0,2,0,0,1,1,2
1,5,5,0,0,6,0,2,2,0,0,0,0,0,1,2,1,1,-2,3,2,0,2,6,1
1,6,6,0,0,3,2,0,0,0,1,0,0,0,2,3,1,0,0,2,5,4,0,4,2
1,7,7,0,0,1,0,2,0,0,0,0,3,1,3,5,15,0,0,1,4,0,1,6,3
1,8,8,0,0,6,3,0,2,0,0,0,0,0,1,4,1,0,0,3,6,4,0,1,1
1,9,9,0,0,1,0,2,0,0,0,0,2,1,3,5,7,0,0,1,0,0,1,2,3
1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,10,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,1
1,12,11,0,0,1,0,2,0,0,0,0,2,0,3,6,6,0,0,3,5,0,2,6,3
1,13,12,0,0,6,0,1,3,1,0,0,0,0,1,2,1,0,0,1,1,0,3,2,1
1,14,13,0,0,3,0,2,0,0,2,0,0,0,2,3,1,0,0,3,5,0,4,1,2
1,15,14,0,0,5,0,3,0,0,0,0,3,1,3,5,14,0,0,1,4,0,1,6,3
1,16,15,0,0,3,0,2,0,0,1,0,0,0,1,1,1,0,0,2,2,0,4,0,2
1,17,16,0,0,6,0,3,2,0,2,0,2,0,1,5,3,2,-1,3,0,0,1,6,7
1,18,17,0,0,5,0,2,0,0,0,0,3,1,3,1,1,0,0,1,5,0,2,1,3
1,19,18,0,0,6,0,3,2,0,2,0,2,0,0,0,0,0,0,3,0,4,0,0,7
1,20,19,0,0,0,0,2,0,0,0,0,3,2,3,6,17,0,0,1,5,1,0,6,3
1,21,20,0,0,6,0,3,1,0,1,0,1,0,2,5,2,0,0,3,2,0,3,1,7
1,22,21,0,0,3,0,2,0,0,2,0,0,0,2,2,1,1,0,2,5,0,4,6,2
1,23,22,0,0,0,0,3,0,0,0,0,3,2,3,5,15,0,0,1,6,0,2,1,3
1,24,23,0,0,6,0,0,0,0,2,0,2,0,2,6,3,2,-1,3,5,0,1,6,5
1,25,24,0,0,4,0,3,0,0,0,0,3,2,3,1,1,1,-1,1,1,0,4,2,3
1,26,25,0,0,6,0,0,2,0,2,0,0,0,2,5,14,2,-1,4,5,0,1,6,6
1,27,26,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,3,3
1,28,27,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,4,2,0,2,6,2
1,29,28,0,0,6,2,0,2,0,0,0,2,0,0,0,0,2,-1,2,5,0,3,4,4
1,30,29,0,0,4,3,0,0,0,0,0,3,2,3,6,4,0,0,1,0,4,0,1,3
1,31,30,0,0,6,2,0,2,0,2,0,0,0,2,5,1,0,0,4,5,2,0,6,6
1,32,31,0,0,0,0,0,0,0,0,0,4,0,3,1,1,0,0,1,0,4,0,1,3
1,33,32,0,0,6,0,3,0,0,2,0,2,0,3,6,14,2,-2,4,2,1,0,6,5
1,34,33,0,0,3,0,0,0,0,1,0,0,0,2,6,2,0,0,1,5,4,0,1,2
1,35,34,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,2,4,0,2,6,3
1,36,35,0,0,6,0,2,0,0,2,0,2,0,2,5,3,0,0,4,6,4,0,0,5
1,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,36,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,1,5,0,1,1,3
1,39,37,0,0,6,0,2,2,0,2,0,2,0,1,5,8,2,-2,6,2,0,4,6,7
1,40,38,0,0,5,0,3,0,0,0,0,4,0,3,6,10,0,0,1,0,0,1,0,3
1,41,39,0,0,3,0,2,0,0,1,0,0,0,2,5,7,0,0,2,5,0,2,6,2
1,42,40,0,0,6,0,3,2,0,2,0,2,0,1,6,8,0,0,6,0,0,3,1,7
1,43,41,0,0,3,0,2,0,0,4,0,0,0,2,5,9,0,0,1,5,4,0,6,2
1,44,42,0,0,1,0,3,4,0,0,0,0,0,0,0,0,2,-1,6,2,2,0,2,1
1,45,43,1,0,6,0,2,0,0,0,0,2,0,3,5,15,1,-2,1,5,4,0,6,3
1,46,44,0,0,1,3,0,0,0,0,0,1,0,3,6,10,0,0,2,2,3,0,0,3
1,47,45,0,0,6,0,2,2,0,0,0,0,0,1,5,18,0,0,0,0,0,1,1,1
1,48,46,0,0,1,3,0,0,0,0,0,4,0,3,6,7,0,0,1,5,1,0,2,3
1,49,47,0,0,6,0,2,2,0,0,0,0,0,1,5,15,0,0,0,0,0,3,6,1
1,50,48,0,0,3,2,0,0,0,1,0,0,0,2,6,17,0,0,2,5,4,0,4,2
1,51,49,0,0,1,0,2,0,0,0,0,4,0,3,5,8,0,0,1,2,0,2,0,3
1,52,50,0,0,3,0,0,0,0,2,0,0,0,2,6,15,0,0,5,0,0,1,6,2
1,53,51,0,0,6,0,2,1,0,0,0,0,0,1,5,9,0,0,2,5,0,4,1,1
1,54,52,0,0,3,0,3,0,0,2,0,0,0,2,6,2,0,-1,1,0,0,1,5,2
1,55,53,0,0,6,0,2,0,0,0,0,1,0,3,5,14,0,0,2,5,0,4,6,3
3,1,1,0,0,0,3,0,0,0,0,0,2,0,3,2,1,1,0,4,6,0,1,0,3
3,2,2,1,0,0,0,1,0,0,0,0,2,0,3,3,1,0,0,6,1,0,2,2,3
3,3,3,0,0,5,0,2,3,0,0,0,3,0,3,2,1,-3,0,2,3,0,1,0,4
3,4,4,0,0,5,0,3,3,0,3,0,0,0,2,3,1,2,-1,0,1,0,2,4,6
3,5,5,0,0,4,0,0,1,0,0,0,1,0,1,4,8,0,0,4,6,0,3,0,4
3,6,6,0,0,0,2,0,0,0,0,0,2,0,3,2,1,0,0,1,1,0,2,5,3
3,7,7,1,0,5,3,0,3,0,0,0,3,0,3,2,1,0,0,4,6,0,1,0,4
3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,8,0,0,4,3,0,0,0,1,0,1,0,2,3,14,2,-1,6,3,0,3,3,5
3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,9,0,0,5,3,0,0,0,3,0,3,0,2,3,8,0,0,5,3,0,1,0,5
3,12,10,0,0,0,0,2,0,0,0,0,2,0,3,2,1,0,0,0,6,0,3,6,3
3,13,11,0,0,4,0,1,1,0,0,0,1,0,1,4,8,0,0,4,3,0,1,0,4
3,14,12,0,0,5,0,0,3,0,3,0,3,0,2,5,15,2,-1,5,6,0,3,1,7
3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16,13,0,0,4,2,0,1,0,0,0,1,0,1,2,1,1,-1,6,1,0,2,0,4
3,17,14,0,0,3,3,0,3,0,3,0,3,0,1,3,1,0,0,4,5,0,1,2,7
3,18,15,0,0,0,0,3,0,0,0,0,2,0,3,2,1,0,0,0,1,0,2,0,3
3,19,16,0,0,4,3,0,1,0,0,0,1,0,1,3,14,0,0,4,6,1,0,2,4
3,20,17,0,0,5,0,3,3,0,3,0,3,0,1,4,8,0,0,6,5,0,1,0,7
3,21,18,0,0,4,0,2,1,0,0,0,1,0,1,2,1,0,0,0,6,1,0,2,4
3,22,19,0,0,5,0,1,3,0,0,0,0,0,1,6,16,1,-1,4,0,0,1,0,1
3,23,20,0,0,4,3,0,0,0,0,0,1,0,3,5,17,0,0,6,6,1,0,2,3
3,24,21,0,0,0,0,0,2,0,0,0,2,0,1,2,1,0,0,4,1,0,2,0,4
3,25,22,0,0,5,3,0,3,0,0,0,0,0,1,4,8,0,0,6,0,0,1,2,1
3,26,23,0,0,4,0,1,1,0,0,0,1,0,1,3,1,0,0,4,6,2,0,4,4
3,27,24,0,0,5,0,3,3,0,0,0,0,0,1,2,1,1,-2,5,2,0,1,2,1
3,28,25,0,0,2,3,0,4,0,0,0,4,0,1,3,1,0,0,6,6,3,0,4,4
3,29,26,0,0,5,0,3,0,0,0,0,3,0,3,2,1,0,0,4,2,0,1,5,3
3,30,27,0,0,2,3,0,4,0,0,0,0,0,1,4,15,0,0,3,1,0,2,4,1
3,31,28,0,0,0,0,2,2,0,0,0,2,0,1,5,9,0,0,4,6,0,4,5,4
3,32,29,0,0,5,0,1,3,0,0,0,0,0,1,2,1,0,0,1,2,0,1,3,1
3,33,30,0,0,2,3,0,4,0,0,0,4,0,0,0,0,0,0,6,6,3,0,5,4
3,34,31,0,0,5,0,3,0,0,3,0,0,0,2,2,1,2,-1,4,0,0,1,4,2
3,35,32,0,0,2,3,0,4,0,0,0,4,0,1,6,10,1,-2,6,6,2,0,2,4
3,36,33,0,0,5,0,1,0,0,0,0,2,0,3,2,1,0,-1,4,1,0,2,4,3
3,37,34,0,0,0,0,2,0,0,2,0,0,0,2,4,14,0,0,6,5,0,1,2,2
3,38,35,0,0,2,3,0,4,0,0,0,4,0,1,2,1,0,0,4,6,2,0,0,4
3,39,36,0,0,5,0,2,0,0,3,0,0,0,2,3,8,0,0,0,5,0,1,4,2
3,40,37,0,0,6,3,0,3,2,0,0,3,0,1,2,1,0,0,6,6,1,0,0,4
3,41,38,0,0,5,0,1,0,0,3,0,0,0,2,3,1,0,0,4,5,0,1,2,2
3,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,43,39,0,0,0,3,0,0,0,0,0,2,0,3,4,8,2,-2,0,1,0,7,0,3
3,44,40,0,0,6,0,1,3,2,0,0,3,2,3,5,14,0,0,4,6,1,0,2,4
3,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,46,41,0,0,5,3,0,0,0,3,0,0,0,2,2,1,0,0,6,1,0,7,0,2
3,47,42,0,0,6,0,2,3,0,0,0,3,2,0,0,0,0,0,4,3,0,1,2,4
3,48,43,0,0,5,3,0,0,0,3,0,0,0,2,2,1,0,0,5,6,0,3,0,2
3,49,44,0,0,0,0,1,0,0,0,0,2,0,3,1,1,0,0,4,3,0,1,6,3
3,50,45,0,0,3,3,0,3,2,0,0,3,0,3,3,1,2,-1,0,6,0,3,0,4
3,51,46,1,0,5,0,1,0,0,3,0,0,0,2,6,2,0,0,6,3,0,1,3,2
3,52,47,0,0,3,3,0,1,0,0,0,3,1,3,5,3,0,0,5,6,0,3,0,4
3,53,48,0,0,0,0,1,0,0,0,0,2,0,3,2,1,0,0,4,1,0,2,5,3
3,54,49,0,0,5,3,0,0,0,3,0,0,0,2,4,8,0,0,1,3,0,1,0,2
3,55,50,0,0,1,0,1,2,1,0,0,1,0,3,3,1,0,0,0,1,0,2,4,4
3,56,51,0,0,5,3,0,3,0,0,0,3,0,3,2,1,0,0,4,6,0,1,0,4
3,57,52,0,0,0,0,1,0,0,0,0,2,0,3,3,1,0,0,2,1,0,2,2,3
3,58,53,0,0,0,3,0,0,0,0,0,2,0,3,2,1,0,0,4,6,0,3,0,3
5,1,1,0,0,1,0,3,0,0,1,3,1,0,3,4,14,-3,0,3,3,1,0,3,5
5,2,2,0,0,6,0,0,2,0,1,3,0,0,1,3,1,0,-1,4,1,0,3,6,6
5,3,3,0,0,5,0,3,1,3,0,0,0,0,1,4,8,1,-1,6,3,1,0,3,1
5,4,4,0,0,1,0,0,3,0,0,0,3,0,3,2,1,2,-2,0,6,0,3,6,4
5,5,5,0,0,0,2,0,0,0,1,3,3,0,3,3,1,0,0,5,1,2,0,1,5
5,6,6,0,0,2,0,0,0,0,2,0,0,0,2,4,1,1,-2,1,3,1,0,3,2
5,7,7,1,0,1,0,3,0,0,1,3,1,0,3,3,8,1,-1,3,1,0,3,3,5
5,8,8,0,0,4,2,0,1,0,1,0,0,0,1,1,1,0,0,2,4,2,0,6,6
5,9,9,0,0,5,0,3,0,0,0,0,1,3,3,1,1,2,-1,3,4,0,3,6,3
5,10,10,0,0,0,2,0,4,0,0,0,4,0,1,4,14,0,0,6,3,1,0,3,4
5,11,11,0,0,1,0,3,0,0,1,3,3,0,3,3,1,0,0,4,1,2,0,1,5
5,12,12,0,0,4,2,0,0,0,0,0,2,3,0,0,0,0,0,5,2,0,3,0,3
5,13,13,0,0,1,0,0,3,0,1,3,0,0,1,3,1,0,0,3,1,2,0,3,6
5,14,14,0,0,5,0,3,0,0,1,3,2,0,0,0,0,0,0,4,2,0,3,6,5
5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,15,0,0,1,0,0,1,3,0,0,1,0,1,4,8,0,0,0,3,1,0,3,4
5,17,16,0,0,0,1,0,0,0,1,3,2,0,3,3,14,0,0,3,1,2,0,6,5
5,18,17,0,0,1,0,3,3,0,1,3,0,0,0,0,0,0,0,0,2,0,3,1,6
5,19,18,0,0,5,1,0,3,2,0,0,1,0,1,3,1,1,0,6,1,2,0,3,4
5,20,19,0,0,0,0,3,0,0,1,3,1,0,1,6,15,0,0,4,0,0,3,3,5
5,21,20,0,0,1,1,0,2,0,1,2,0,0,1,4,1,0,0,3,3,2,0,0,6
5,22,21,0,0,5,0,0,0,0,1,3,1,0,3,3,1,0,0,5,1,1,0,3,5
5,23,22,0,0,1,0,3,2,0,1,2,0,0,1,6,9,0,0,3,0,0,3,1,6
5,24,23,0,0,5,3,0,0,0,3,0,3,0,3,3,14,0,0,4,1,2,0,6,5
5,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,24,0,0,1,0,3,0,0,0,0,1,2,3,6,15,0,0,0,0,0,7,3,3
5,27,25,0,0,5,0,1,0,0,3,0,3,0,3,3,1,0,0,3,1,3,0,6,5
5,28,26,0,0,2,0,3,2,0,2,0,2,0,1,4,8,1,-2,6,3,0,3,3,7
5,29,27,0,0,1,0,0,0,0,3,0,3,0,3,6,3,1,-2,3,0,3,0,1,5
5,30,28,0,0,3,0,2,0,0,3,0,0,0,1,3,1,0,0,6,1,1,0,0,2
5,31,29,0,0,1,0,3,1,0,1,0,0,0,1,6,10,0,0,4,0,0,3,3,6
5,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,33,30,0,0,4,0,1,0,0,2,0,2,0,3,3,14,0,0,3,1,3,0,4,5
5,34,31,0,0,1,0,3,3,0,3,0,0,0,3,5,5,-3,0,0,5,0,3,3,6
5,35,32,0,0,5,3,0,0,0,1,2,1,0,1,3,1,0,0,3,1,3,0,3,5
5,36,33,0,0,1,0,0,3,0,3,0,0,0,3,4,3,0,0,4,3,0,7,3,6
5,37,34,0,0,5,0,3,0,0,1,2,2,0,3,5,15,0,0,6,5,1,0,1,5
5,38,35,0,0,1,3,0,1,3,0,0,2,0,3,3,14,0,0,3,1,3,0,3,4
5,39,36,0,0,0,0,3,3,0,3,0,0,0,1,5,10,0,0,6,5,0,3,6,6
5,40,37,0,0,5,1,0,0,0,1,3,1,0,1,3,1,0,0,3,1,0,4,3,5
5,41,38,0,0,1,0,3,1,2,0,0,2,0,1,5,15,0,0,4,5,0,3,6,4
5,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,39,0,0,0,0,0,0,0,2,3,3,0,3,4,15,0,0,3,3,1,0,1,5
5,44,40,0,0,1,1,0,1,0,1,2,0,0,1,3,1,0,0,4,1,0,4,0,6
5,45,41,0,0,5,0,0,0,0,1,3,1,0,3,5,5,0,0,3,5,0,3,3,5
5,46,42,0,0,4,0,3,0,0,0,0,1,2,3,3,8,0,0,6,1,0,4,4,3
5,47,43,0,0,1,2,0,0,0,1,3,3,0,3,5,1,2,-1,3,5,0,3,3,5
5,48,44,0,0,0,0,3,4,0,0,0,4,0,1,4,1,0,0,4,3,1,0,5,4
5,49,45,0,0,4,2,0,1,0,1,3,0,0,1,3,1,0,0,3,1,0,1,6,6
5,50,46,0,0,5,0,3,0,0,0,0,1,0,3,5,9,0,0,4,5,0,3,3,3
5,51,47,0,0,1,2,0,0,0,1,3,3,0,3,3,1,0,0,3,1,0,1,0,5
5,52,48,0,0,2,0,0,0,0,2,0,0,0,1,4,8,0,0,4,3,1,0,3,2
5,53,49,0,0,1,0,3,1,3,0,0,1,3,1,5,5,0,0,3,5,0,3,1,4
5,54,50,0,0,0,0,0,0,0,3,0,3,0,3,3,14,0,0,4,1,0,2,6,5
5,55,51,0,0,6,2,0,3,0,1,3,0,0,1,4,8,0,0,3,3,1,0,3,6
5,56,52,0,0,5,0,0,1,2,0,0,0,0,1,4,1,0,0,4,3,1,0,6,1
5,57,53,1,0,1,0,3,0,0,1,3,2,0,3,3,14,0,0,3,1,0,3,3,5
